,wikidataID,attractionName,attractionDescription,country,coordinates,type,namedAfter,locatedIn,height
951,http://www.wikidata.org/entity/Q76638325,Förderkreis Konradsburg e.V.,Museum in Deutschland,Deutschland,,Museum,,,
952,http://www.wikidata.org/entity/Q76638327,Betrieb & Zeitgeschehen Museum,Museum in Deutschland,Deutschland,,Museum,,,
953,http://www.wikidata.org/entity/Q76638330,Museum der Rinderzucht in Sachsen-Anhalt,Museum in Deutschland,Deutschland,Point(12.015525 52.536055),Museum,,,
954,http://www.wikidata.org/entity/Q76638333,Museum Friedensau,Museum in Deutschland,Deutschland,Point(11.98392 52.211287),Museum,,,
955,http://www.wikidata.org/entity/Q76638339,Stadtmuseum Gardelegen,Museum in Deutschland,Deutschland,Point(11.392432 52.526762),Museum,,,
956,http://www.wikidata.org/entity/Q76638342,Stadtmuseum Gardelegen / Mahn- und Gedenkstätte,Museum in Deutschland,Deutschland,Point(11.392978 52.526556),Museum,,,
957,http://www.wikidata.org/entity/Q76638345,Heimatstube Gommern,Museum in Deutschland,Deutschland,,Museum,,,
958,http://www.wikidata.org/entity/Q76638346,Dorfmuseum Görzig,Museum in Deutschland,Deutschland,Point(11.997648 51.66282),Museum,,,
959,http://www.wikidata.org/entity/Q76638349,Museum alter Buchdruckmaschinen,Museum in Deutschland,Deutschland,,Museum,,,
960,http://www.wikidata.org/entity/Q76638351,Handarbeitsmuseum Gröbern,Museum in Deutschland,Deutschland,Point(13.519418 51.186421),Museum,,,
961,http://www.wikidata.org/entity/Q76638354,Museum Synagoge Gröbzig,Museum in Deutschland,Deutschland,Point(11.878416 51.681035),Museum,,,
962,http://www.wikidata.org/entity/Q76638356,Dorfmuseum Großkörschen,Museum in Deutschland,Deutschland,Point(12.184777 51.216793),Museum,,,
963,http://www.wikidata.org/entity/Q76638358,Berend-Lehmann-Museum,Museum in Halberstadt in Deutschland,Deutschland,Point(11.04319 51.897257),Museum,,Halberstadt,
964,http://www.wikidata.org/entity/Q76638361,Dom und Domschatz Halberstadt,Museum in Deutschland,Deutschland,Point(11.049345 51.89594),Museum,,Halberstadt,
965,http://www.wikidata.org/entity/Q76638364,Schraube Museum - Museum für bürgerliche Wohnkultur und Handwerk,Museum in Deutschland,Deutschland,,Museum,,,
966,http://www.wikidata.org/entity/Q76638367,Städtisches Museum Halberstadt,Museum in Deutschland,Deutschland,Point(11.047393 51.89567),Museum,,Halberstadt,
967,http://www.wikidata.org/entity/Q76638369,"Städtisches Museum Halberstadt, Ausstellung Architektur und Fachwerkbau Liebfrauenkirche",Museum in Deutschland,Deutschland,Point(11.047393 51.89567),Museum,,Halberstadt,
968,http://www.wikidata.org/entity/Q76638373,Inst. für Anatomie und Zellbiologie der Martin-Luther-Universität Halle,Museum in Deutschland,Deutschland,Point(11.977129 51.487279),Museum,,,
969,http://www.wikidata.org/entity/Q76638376,Stadtmuseum Halle,Museum in Deutschland,Deutschland,Point(11.96386 51.474235),Museum,,,
970,http://www.wikidata.org/entity/Q76638378,Stadtmuseum Halle / Oberburg Giebichenstein,Museum in Deutschland,Deutschland,Point(11.95537 51.503173),Museum,,,
971,http://www.wikidata.org/entity/Q76638379,Universitätsmuseum Halle,Museum in Deutschland,Deutschland,Point(11.969445 51.48662),Museum,,,
972,http://www.wikidata.org/entity/Q76638382,Gedenkstätte ROTER OCHSE,Museum in Deutschland,Deutschland,Point(11.960638 51.49012),Museum,,Halle (Saale),
973,http://www.wikidata.org/entity/Q76638382,Gedenkstätte ROTER OCHSE,Museum in Deutschland,Deutschland,Point(11.960638 51.49012),Gedenkstätte,,Halle (Saale),
974,http://www.wikidata.org/entity/Q76638383,Informations- und Dokumentationszentrum der BSTU,Museum in Deutschland,Deutschland,Point(11.943386 51.489959),Museum,,,
975,http://www.wikidata.org/entity/Q76638386,Orientalische Münzsammlung der Deutschen Morgenländischen Gesellschaft,Museum in Deutschland,Deutschland,Point(11.971769 51.489494),Museum,,,
976,http://www.wikidata.org/entity/Q76638387,Regionalmuseum Harkerode,Museum in Deutschland,Deutschland,,Museum,,,
977,http://www.wikidata.org/entity/Q76638390,Heimatstube Harzgerode,Museum in Deutschland,Deutschland,,Museum,,,
978,http://www.wikidata.org/entity/Q76638392,Gedenkstätte Hassenhausen 1806,Museum in Deutschland,Deutschland,,Museum,,,
979,http://www.wikidata.org/entity/Q76638395,Mansfeld-Museum,Museum in Deutschland,Deutschland,Point(11.511531 51.624621),Museum,,,
980,http://www.wikidata.org/entity/Q76638396,Schulmuseum Hundisburg,Museum in Deutschland,Deutschland,,Museum,,,
981,http://www.wikidata.org/entity/Q76638399,Technisches Denkmal Ziegelei Hundisburg,Museum in Deutschland,Deutschland,,Museum,,,
982,http://www.wikidata.org/entity/Q76638402,Hütten- und Technikmuseum Ilsenburg,Museum in Deutschland,Deutschland,Point(10.680007 51.864254),Museum,,Ilsenburg,
983,http://www.wikidata.org/entity/Q76638405,Klostermuseum Jerichow,Museum in Deutschland,Deutschland,,Museum,,,
984,http://www.wikidata.org/entity/Q76638408,Weinbau - Ausstellung,Museum in Deutschland,Deutschland,Point(12.982843 51.791113),Museum,,,
985,http://www.wikidata.org/entity/Q76638412,Heimatstube Kamern,Museum in Deutschland,Deutschland,Point(12.058028 52.726295),Museum,,,
986,http://www.wikidata.org/entity/Q76638414,Schulmuseum Klein Wanzleben,Museum in Deutschland,Deutschland,,Museum,,,
987,http://www.wikidata.org/entity/Q76638418,Hofmuseum Läufer,Museum in Deutschland,Deutschland,Point(12.0634 52.668409),Museum,,,
988,http://www.wikidata.org/entity/Q76638421,Heimatstube Könnern,Museum in Deutschland,Deutschland,Point(11.773771 51.672656),Museum,,,
989,http://www.wikidata.org/entity/Q76638423,Historisches Museum für Mittelanhalt,Museum in Deutschland,Deutschland,,Museum,,,
990,http://www.wikidata.org/entity/Q76638425,Naumann Museum,Museum in Deutschland,Deutschland,,Museum,,,
991,http://www.wikidata.org/entity/Q76638432,Kfz-Sammlung Krüssau,Museum in Deutschland,Deutschland,Point(12.052699 52.242012),Museum,,,
992,http://www.wikidata.org/entity/Q76638435,Doppelkapelle und Museum Landsberg,Museum in Deutschland,Deutschland,Point(12.162124 51.525912),Museum,,,
993,http://www.wikidata.org/entity/Q76638437,Romanische Doppelkapelle St. Crucis,Museum in Deutschland,Deutschland,Point(12.162124 51.525912),Museum,,,
994,http://www.wikidata.org/entity/Q76638439,Gedenkstätte für die Opfer des KZ Langenstein-Zwieberge,Museum in Deutschland,Deutschland,,Museum,,,
995,http://www.wikidata.org/entity/Q76638441,Heimatmuseum - Knackmuß Hof,Museum in Deutschland,Deutschland,,Museum,,,
996,http://www.wikidata.org/entity/Q76638443,Cranach-Haus,Museum in Deutschland,Deutschland,Point(12.64349 51.86604),Museum,,,
997,http://www.wikidata.org/entity/Q76638446,Städtische Sammlungen der Lutherstadt Wittenberg,Museum in Deutschland,Deutschland,,Museum,,,
998,http://www.wikidata.org/entity/Q76638448,Gustav-Adolf-Gedenkstätte Lützen,Museum in Deutschland,Deutschland,Point(12.158342 51.267768),Museum,,,
999,http://www.wikidata.org/entity/Q76638450,Museum im Schloss Lützen,Museum in Deutschland,Deutschland,Point(12.139837 51.254821),Museum,,,
